incident_id,fecha,anio,mes,dia,hora,minuto,dia_semana,tipo,prioridad,prioridad_base_tipo,latitud,longitud,dist_hermelinda_km,dist_sanchez_carrion_km,dist_parque_industrial_km,dist_cesar_vallejo_km
6125,2019-06-04 18:31:00,2019,6,4,18,31,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.027281733450172,-78.9876455178685,2.5127435071844917,0.7200816870316403,4.342502946197992,0.9350363401243256
1095,2018-04-15 07:02:00,2018,4,15,7,2,6,Robo,ALTA,ALTA,-8.0442247185099,-78.99927281464328,0.41112628467943596,1.6246340063809162,2.075989428179227,3.207182416053354
17354,2022-04-02 21:45:00,2022,4,2,21,45,5,Hurto,MEDIA,MEDIA,-8.01887790689257,-78.98204544815636,3.6230463898746574,1.8087849645540408,5.459056614615303,0.23601904375232496
22286,2023-06-27 12:27:00,2023,6,27,12,27,1,Otros,MEDIA,BAJA,-8.032333921144978,-78.99508063162102,1.5630205566668798,0.27291193132457503,3.408093739323814,1.9137954768935124
22928,2023-07-17 18:36:00,2023,7,17,18,36,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.031891487383811,-78.99901204721529,1.4161925405869655,0.6693333390776557,3.236206892510298,2.230537374667614
25502,2024-02-02 19:50:00,2024,2,2,19,50,4,Robo,ALTA,ALTA,-8.039668583575818,-78.99549506518471,0.9564244110392017,1.002285503876908,2.7307651705802507,2.552834819521748
15973,2021-11-08 18:52:00,2021,11,8,18,52,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.019019912297173,-78.98286189646056,3.554119959263322,1.7379894220880232,5.3925224947518,0.2397573174710232
26461,2024-04-22 22:28:00,2024,4,22,22,28,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.052403501295533,-79.00190271037586,0.9422041413229426,2.5739091990529364,1.2740148808123344,4.122551267581519
2844,2018-10-07 21:12:00,2018,10,7,21,12,6,Hurto,MEDIA,MEDIA,-8.04817468233763,-79.00562216055316,0.5466561639330999,2.361871231850758,1.2987234470000917,3.9868749258806773
19236,2022-09-17 20:50:00,2022,9,17,20,50,5,Otros,BAJA,BAJA,-8.027468384047642,-78.98945535738683,2.3670854859655606,0.5536532490180088,4.205596054499968,1.0914068002835104
4816,2019-03-29 11:59:00,2019,3,29,11,59,4,Otros,BAJA,BAJA,-8.030093233608081,-78.99948868415207,1.5939569886667502,0.7215132719743168,3.3950989853965723,2.174931801209942
16474,2022-01-05 13:40:00,2022,1,5,13,40,2,Robo,MEDIA,ALTA,-8.049392678333824,-78.99679559999475,0.908954964659389,2.08743224022204,1.9282694780421212,3.552633036681862
5957,2019-06-28 08:22:00,2019,6,28,8,22,4,Hurto,MEDIA,MEDIA,-8.017921046159014,-78.99164027147515,3.158085761874115,1.4619991939231403,4.988596924911266,1.1153134448682986
25096,2024-01-20 12:45:00,2024,1,20,12,45,5,Robo,ALTA,ALTA,-8.044171776589767,-78.99498185158878,0.8830115279535751,1.480800191074079,2.423835405065948,2.9464955562015964
31431,2025-07-23 07:24:00,2025,7,23,7,24,2,Otros,BAJA,BAJA,-8.05551331326059,-79.0169760203164,2.0016793823357943,3.794497797260599,0.6136711874412981,5.436704629907238
20856,2023-02-24 09:11:00,2023,2,24,9,11,4,Otros,BAJA,BAJA,-8.020076111621886,-78.97374923418397,4.177223869288142,2.443000030196628,5.959806890483343,0.9142590906111707
28350,2024-10-07 22:01:00,2024,10,7,22,1,0,Hurto,MEDIA,MEDIA,-8.040831011998222,-78.99496637268275,0.952119378615864,1.1143920693354226,2.676149281097564,2.6269182593456897
13375,2021-03-07 18:51:00,2021,3,7,18,51,6,Otros,BAJA,BAJA,-8.052899817119826,-79.00047034090727,1.0280599531366759,2.5703009190526855,1.3903124749451659,4.088713482087715
31525,2025-07-28 02:22:00,2025,7,28,2,22,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.0650573114975,-79.00914369110572,2.4372098757779366,4.183369588266,0.8454010591342576,5.738566351480269
18174,2022-06-05 09:56:00,2022,6,5,9,56,6,Otros,BAJA,BAJA,-8.041245984957367,-78.99067323231397,1.3913122074633952,1.167749251477484,2.9973364144286676,2.4454202463893253
32009,2025-09-13 13:31:00,2025,9,13,13,31,5,Otros,MEDIA,BAJA,-8.036150557121253,-78.98725198684521,1.9411787047277402,0.8535439918513206,3.650616467096045,1.7811493443964965
18444,2022-07-06 07:50:00,2022,7,6,7,50,2,Otros,BAJA,BAJA,-8.058649810226736,-79.01901914565391,2.400873389713016,4.202298444962644,0.776157303651663,5.842886892048859
13180,2021-02-27 21:08:00,2021,2,27,21,8,5,Robo,ALTA,ALTA,-8.059573240029609,-79.005995982419,1.7628012549817034,3.4845327512802733,0.6837796959384232,5.037556318301759
23528,2023-09-17 12:19:00,2023,9,17,12,19,6,Otros,BAJA,BAJA,-8.036803343552386,-78.98268615971728,2.3754392039985976,1.3061325152076069,3.996462318300968,1.7588749306079174
27744,2024-08-30 18:23:00,2024,8,30,18,23,4,Extorsión,ALTA,ALTA,-8.051089522243332,-79.0055279210149,0.8360088941973124,2.62539363230816,1.0479503899153457,4.231436925263938
12206,2020-11-19 11:36:00,2020,11,19,11,36,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.025765009277336,-78.98421845982382,2.896130339687933,1.1285949117851932,4.712098434549592,0.5834396473752579
18287,2022-06-07 13:58:00,2022,6,7,13,58,1,Robo,ALTA,ALTA,-8.032048789292089,-78.98480243269815,2.4042494223391713,0.9100898782871051,4.158578493955123,1.2667257128275617
14408,2021-06-08 19:57:00,2021,6,8,19,57,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.007224260905115,-78.97525969700241,5.104052281226487,3.287083247959838,6.945605586392788,1.702116540845341
4687,2019-03-09 18:47:00,2019,3,9,18,47,5,Hurto,MEDIA,MEDIA,-8.032040922586793,-78.99146085647605,1.8391517043996677,0.2052213127747521,3.6668497421186546,1.6100804524299726
18715,2022-07-08 09:35:00,2022,7,8,9,35,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.01955286031935,-78.98674934079993,3.2544060115659117,1.447013985125926,5.09960519017779,0.5471350078525018
24475,2023-11-05 20:57:00,2023,11,5,20,57,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.041759238066701,-79.00061143395386,0.3622732759871911,1.4606918617165714,2.1985078881449116,3.0866755322680723
4923,2019-03-23 20:47:00,2019,3,23,20,47,5,Robo,ALTA,ALTA,-8.037922525522438,-78.98572952766405,2.018023314279935,1.1105500926104854,3.653757015416574,1.9259842705866734
15834,2021-11-19 12:10:00,2021,11,19,12,10,4,Otros,BAJA,BAJA,-8.040675906003921,-79.00560207204231,0.4676517158200572,1.7557952783750153,2.051102240420201,3.3970487613317717
6786,2019-08-18 20:59:00,2019,8,18,20,59,6,Otros,BAJA,BAJA,-8.048483958197737,-79.01385625168604,1.2950986085971945,3.0087699379970267,1.0776910913800637,4.652099289431388
5878,2019-06-04 07:50:00,2019,6,4,7,50,1,Extorsión,ALTA,ALTA,-8.03087378313912,-78.99611821808614,1.6445223672258242,0.3436163088491194,3.486493945971977,1.9031232627612726
9549,2020-03-06 11:10:00,2020,3,6,11,10,4,Otros,BAJA,BAJA,-8.059505403595281,-79.01281641962535,2.034864469875427,3.8479818616759793,0.18999961376656677,5.462987045169093
16460,2022-01-20 12:19:00,2022,1,20,12,19,3,Robo,ALTA,ALTA,-8.043838393986553,-79.01285801146271,1.085524586778323,2.6112011072314676,1.5775297110873043,4.24178646544929
2346,2018-08-22 16:40:00,2018,8,22,16,40,2,Robo,ALTA,ALTA,-8.038914668731945,-78.99381992330466,1.1581646347939005,0.8846890910285895,2.9172216925071757,2.3794667133768654
22832,2023-07-30 07:22:00,2023,7,30,7,22,6,Robo,ALTA,ALTA,-8.04306666818943,-79.0127003064655,1.0730439271619148,2.5505121551513037,1.6622998498824675,4.1769135375371995
8431,2019-12-21 17:47:00,2019,12,21,17,47,5,Otros,BAJA,BAJA,-8.048284323562482,-78.99905010890946,0.6450398862239494,2.03409434611013,1.7888317201151582,3.5677135023599837
25007,2024-01-05 13:29:00,2024,1,5,13,29,4,Otros,BAJA,BAJA,-8.048935491033829,-79.00247693564216,0.5518149194790836,2.2508040905524593,1.454377400398055,3.838245730633647
4587,2019-02-09 18:26:00,2019,2,9,18,26,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.039228032151655,-78.98955578190292,1.5724609417441135,0.990392768467774,3.2347108054682043,2.190954677117106
30815,2025-05-13 16:11:00,2025,5,13,16,11,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.048540350270507,-79.00420914242936,0.522121002018715,2.3080676808985237,1.3572668409163107,3.9188607898967684
14598,2021-07-27 08:36:00,2021,7,27,8,36,1,Otros,BAJA,BAJA,-8.018586016544633,-78.98024732738058,3.776454530816396,1.9690238575564938,5.60623107463536,0.33059478871031966
6800,2019-08-03 05:47:00,2019,8,3,5,47,5,Otros,BAJA,BAJA,-8.02147023181359,-78.98842174525102,2.975302784547682,1.1734529895848973,4.820634850545807,0.7090100241010702
28188,2024-09-30 09:06:00,2024,9,30,9,6,0,Robo,ALTA,ALTA,-8.023609987739725,-78.98162524625845,3.2678992557151694,1.497933107540234,5.0800951573395,0.2931360859197766
8379,2019-12-06 07:13:00,2019,12,6,7,13,4,Otros,BAJA,BAJA,-8.03336179763014,-78.99924225007454,1.2531815962375727,0.7357626166251096,3.0787399447027792,2.3438453934809815
31768,2025-08-20 19:24:00,2025,8,20,19,24,2,Robo,ALTA,ALTA,-8.043563781482941,-79.00173779860017,0.14719136274420802,1.6962427496717891,1.9629969373845098,3.319310026779854
17938,2022-05-05 02:02:00,2022,5,5,2,2,3,Otros,BAJA,BAJA,-8.062738094168354,-79.0125774643321,2.3352090935326477,4.135305239307381,0.5306741645768153,5.733552860967832
22259,2023-06-30 16:51:00,2023,6,30,16,51,4,Hurto,MEDIA,MEDIA,-8.041706990735046,-79.00801662583078,0.6083467215729157,2.037421977853573,1.8640272158811926,3.6752096453626293
24817,2023-12-04 19:05:00,2023,12,4,19,5,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.029458077167174,-78.97738141656829,3.2512888926320223,1.72820391370561,4.959869581663872,1.0691761962059119
25360,2024-02-21 12:57:00,2024,2,21,12,57,2,Otros,BAJA,BAJA,-8.016904818776204,-78.97028696555884,4.695806152557339,2.9513914053258747,6.4787387732243085,1.3677238479323197
32091,2025-09-16 17:58:00,2025,9,16,17,58,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.02614879960481,-78.9750451285074,3.662470462461281,2.0491960515464513,5.394309431377397,0.9561340725664074
6198,2019-06-09 08:16:00,2019,6,9,8,16,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.026526170865328,-78.98836963160174,2.5239045679140486,0.7123179114214415,4.360864244000676,0.9324493684451154
25554,2024-02-06 20:10:00,2024,2,6,20,10,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.046986294124286,-79.0041842507012,0.3567422014566914,2.1624560397040575,1.496755565167333,3.783595002351706
13098,2021-02-02 18:17:00,2021,2,2,18,17,1,Otros,BAJA,BAJA,-8.030272344190147,-78.98415708850733,2.575700689016434,0.9770004711648569,4.347807020350204,1.0580400176140985
14457,2021-06-29 22:26:00,2021,6,29,22,26,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.012818071564995,-78.98438912560651,4.027530419892093,2.233013642365653,5.872177211304104,0.9470573911003674
15180,2021-09-25 10:16:00,2021,9,25,10,16,5,Otros,BAJA,BAJA,-8.034480423054221,-79.00726045969218,1.1578101868307895,1.61712382611362,2.6668095955212068,3.1595174052954467
6402,2019-07-24 19:16:00,2019,7,24,19,16,2,Otros,BAJA,BAJA,-8.045916608196197,-79.01286854663556,1.1072365759278209,2.745287637117173,1.3470104489781822,4.384937220063472
5696,2019-05-18 22:51:00,2019,5,18,22,51,5,Robo,ALTA,ALTA,-8.036207614999771,-79.00292776011115,0.8665101832428979,1.236988845043496,2.6209960087139215,2.8581621297118662
2942,2018-10-02 08:06:00,2018,10,2,8,6,1,Otros,BAJA,BAJA,-8.02716623122218,-78.9785727563791,3.2767736513878294,1.6447168155042933,5.029932553927845,0.7826379961714867
28657,2024-11-10 18:07:00,2024,11,10,18,7,6,Otros,BAJA,BAJA,-8.02527371795022,-78.98192351271896,3.1178503096319776,1.3757911840802544,4.920173468757461,0.47529037301374727
27749,2024-08-17 08:08:00,2024,8,17,8,8,5,Extorsión,MEDIA,ALTA,-8.038175957283237,-78.9963182401179,0.9801048340503644,0.8775948276975786,2.800015403459842,2.4764919180835814
21165,2023-03-27 22:57:00,2023,3,27,22,57,0,Hurto,MEDIA,MEDIA,-8.027347812534533,-78.98350232495852,2.8349820455314725,1.1218262732066173,4.63267593814235,0.7249681161328126
7382,2019-10-29 12:11:00,2019,10,29,12,11,1,Extorsión,ALTA,ALTA,-8.051600841502523,-79.0000511960335,0.9053876289479277,2.4186905899130644,1.495643978176151,3.9405837687628344
31582,2025-08-15 19:25:00,2025,8,15,19,25,4,Extorsión,ALTA,ALTA,-8.026913865836388,-78.98391706525507,2.8326974374482305,1.098450178562591,4.637724228738856,0.6906390188601168
18005,2022-05-27 06:25:00,2022,5,27,6,25,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.035620155737776,-78.98821451095654,1.8757242845298208,0.7359012310742614,3.6125879043758906,1.763818607284213
13835,2021-04-26 19:55:00,2021,4,26,19,55,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.066496657644503,-79.01427408746977,2.792540183230682,4.589706890956007,0.9773960892360831,6.182245409972654
5579,2019-05-02 15:30:00,2019,5,2,15,30,3,Otros,BAJA,BAJA,-8.041257493858192,-79.0084664629159,0.6747124483479269,2.049587234416824,1.901896713005047,3.6831664597264298
10339,2020-05-23 05:05:00,2020,5,23,5,5,5,Otros,BAJA,BAJA,-8.041768273584257,-78.99196749333619,1.239781496824494,1.2027619122929298,2.849934428115608,2.556837183688092
9994,2020-04-01 07:25:00,2020,4,1,7,25,2,Otros,BAJA,BAJA,-8.03075074108277,-79.0093137085623,1.629020790047533,1.796425406609414,3.0443801405750004,3.1968734304076842
7906,2019-11-25 18:45:00,2019,11,25,18,45,0,Hurto,MEDIA,MEDIA,-8.05107593479163,-79.00144790275752,0.8051514463932642,2.4183650969903954,1.3937273053898926,3.9710621675950972
26672,2024-05-08 10:23:00,2024,5,8,10,23,2,Otros,BAJA,BAJA,-8.038033943998792,-78.98104384782235,2.506782881409138,1.5312366806468485,4.067582145427136,1.89701164136102
29501,2025-02-22 21:26:00,2025,2,22,21,26,5,Otros,BAJA,BAJA,-8.012977636248886,-78.97979483057972,4.292704733005208,2.4758945554616623,6.134816177792111,0.9245007714446221
28482,2024-10-09 18:47:00,2024,10,9,18,47,2,Robo,ALTA,ALTA,-8.048541655039767,-79.00673173440404,0.6510330659902855,2.46788057258135,1.20106062534283,4.098029538877071
25934,2024-03-22 07:10:00,2024,3,22,7,10,4,Robo,ALTA,ALTA,-8.06472552838844,-79.01087268998663,2.462183175777956,4.235028357856184,0.758073551543385,5.8090542526540405
1049,2018-04-21 15:20:00,2018,4,21,15,20,5,Otros,BAJA,BAJA,-8.031731060509141,-79.00796179506128,1.469561734458006,1.6493623746117774,2.954616588757411,3.097591574269149
29479,2025-02-27 20:04:00,2025,2,27,20,4,3,Otros,BAJA,BAJA,-8.042040254409871,-79.00919361097083,0.7158953834936402,2.1647194798620326,1.8013401360767882,3.799791265827254
6783,2019-08-05 08:58:00,2019,8,5,8,58,0,Otros,BAJA,BAJA,-8.05511163367528,-79.01462852184433,1.7792558780249228,3.5859388532410756,0.43231919517004624,5.224277761478331
12663,2021-01-15 13:02:00,2021,1,15,13,2,4,Estafa,BAJA,BAJA,-8.023473729863479,-78.98056485081852,3.3632240177775827,1.604686779888262,5.168947057839294,0.3172248848422848
31808,2025-08-30 05:33:00,2025,8,30,5,33,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.056163980258221,-79.01062498527925,1.5919239647132581,3.405150808428537,0.2541598954315889,5.022112348667342
19946,2022-11-28 21:14:00,2022,11,28,21,14,0,Otros,BAJA,BAJA,-8.03617738657439,-78.99935508566496,0.957947912889126,0.906109997773619,2.7975790116392356,2.5494370478329254
28744,2024-11-22 20:16:00,2024,11,22,20,16,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.037263115658178,-79.01147355740416,1.1964800840650922,2.1499263216434565,2.3065646975847427,3.7150285757867905
1610,2018-06-02 08:53:00,2018,6,2,8,53,5,Hurto,ALTA,MEDIA,-8.030911960996987,-78.99378771562573,1.7739122711340802,0.0872816935017124,3.6184570510660654,1.7027297810854622
19481,2022-10-19 18:17:00,2022,10,19,18,17,2,Extorsión,ALTA,ALTA,-8.045701767790378,-78.9879042631572,1.6727875679800772,1.728359651602774,2.9846258277480646,2.822592561290626
2416,2018-08-31 23:31:00,2018,8,31,23,31,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.042097577285187,-79.00895938870008,0.6893930270450425,2.1471854395920755,1.7996790102382123,3.783452449799213
23800,2023-10-13 16:58:00,2023,10,13,16,58,4,Otros,BAJA,BAJA,-8.021009433002929,-78.99165337123812,2.8453699317831154,1.1207515683628866,4.683656396844852,1.0629052739778655
2018,2018-07-28 09:02:00,2018,7,28,9,2,5,Robo,ALTA,ALTA,-8.051978025067573,-79.01538693234085,1.626936146923676,3.393622262645081,0.76644089440084,5.037680727703008
2972,2018-10-31 19:43:00,2018,10,31,19,43,2,Otros,BAJA,BAJA,-8.055946407451367,-79.00037171141749,1.3595328812785779,2.890215651376551,1.3004488296532806,4.38081350875285
12318,2020-11-01 13:39:00,2020,11,1,13,39,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.035080619712495,-78.98640056880812,2.079395441120526,0.8566588625946439,3.799855422295616,1.6389511957092435
14039,2021-05-05 13:58:00,2021,5,5,13,58,2,Otros,BAJA,BAJA,-8.059306991934694,-79.02008604864804,2.536877077998927,4.335988736956847,0.9020332249274522,5.977279037988851
13568,2021-03-03 06:28:00,2021,3,3,6,28,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.030410636485753,-78.97678949556301,3.257521136229827,1.786051801528609,4.9437053460990255,1.193366689185077
2932,2018-10-27 19:30:00,2018,10,27,19,30,5,Otros,BAJA,BAJA,-8.02557086829536,-78.98133505885416,3.144738318728144,1.4191722634570514,4.9398389681595845,0.5135035418684832
15407,2021-09-30 02:30:00,2021,9,30,2,30,3,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.018877512155765,-78.99315582785266,2.996399821035277,1.3480683379138538,4.819665825675342,1.2508068064427593
32128,2025-10-16 06:16:00,2025,10,16,6,16,3,Estafa,BAJA,BAJA,-8.019890368384804,-78.99006660604525,3.0356038336986852,1.2768595883475706,4.877402219497779,0.8967211017742449
19631,2022-10-16 23:31:00,2022,10,16,23,31,6,Otros,BAJA,BAJA,-8.025258943022775,-78.99783612206134,2.1600796090616075,0.8313011409758873,3.9605788130646227,1.8068267656957924
16509,2022-01-06 05:45:00,2022,1,6,5,45,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.028348400168731,-78.98852593027901,2.3597882578587837,0.5741115922879986,4.189351369641709,1.0881024372962165
17491,2022-04-24 21:32:00,2022,4,24,21,32,6,Otros,BAJA,BAJA,-8.03146356486131,-78.9977505930199,1.5090578263173713,0.525594594565865,3.341867929384057,2.088366510294254
13002,2021-02-02 21:43:00,2021,2,2,21,43,1,Hurto,MEDIA,MEDIA,-8.060077297207865,-79.01302093843455,2.10075568880957,3.9131692778180294,0.25688177515923954,5.526853978519795
1815,2018-06-08 22:22:00,2018,6,8,22,22,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.020392707805458,-78.97993509870285,3.65238886457317,1.860244952135875,5.472730758604835,0.23717670855262343
25417,2024-02-18 06:46:00,2024,2,18,6,46,6,Otros,BAJA,BAJA,-8.036731045815486,-78.99064367366344,1.5824468561964373,0.6880505458843051,3.3349631738951793,1.991356080101887
14587,2021-07-26 20:21:00,2021,7,26,20,21,0,Otros,BAJA,BAJA,-8.059559431453474,-79.02313443883169,2.8120184775732016,4.592684756601388,1.2380698348061985,6.2366077660444175
14449,2021-06-17 08:39:00,2021,6,17,8,39,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.025433770349368,-78.98206477158462,3.0943894462526917,1.3537941203352601,4.896542606956466,0.4930643490872507
16609,2022-02-05 22:25:00,2022,2,5,22,25,5,Extorsión,ALTA,ALTA,-8.03377861111195,-79.0016504823805,1.1462377985290344,1.0013128280472394,2.9244261518044286,2.5884883552637765
11534,2020-09-11 18:41:00,2020,9,11,18,41,4,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.021214676908079,-78.98395810194752,3.2885976104035297,1.4748096327838505,5.124779742524311,0.2169183347111233
25175,2024-01-01 13:52:00,2024,1,1,13,52,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.05644368766553,-79.00057083034457,1.4092854965615536,2.9494471255731773,1.2701645619925044,4.439987630294328
2124,2018-07-20 01:24:00,2018,7,20,1,24,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.028004796045169,-78.9949313904827,1.9881103394274702,0.3951526238698778,3.828314394411328,1.6229483708697325
23868,2023-10-23 10:44:00,2023,10,23,10,44,0,Otros,BAJA,BAJA,-8.023739429785982,-78.98526636337017,2.9812477065040417,1.1734024747742953,4.814226977780594,0.47131178058761614
13705,2021-04-26 13:38:00,2021,4,26,13,38,0,Hurto,MEDIA,MEDIA,-8.034596916027049,-78.99088352301611,1.6949682144416272,0.4628943147579678,3.4895964279642486,1.8007192873176752
22019,2023-05-29 16:31:00,2023,5,29,16,31,0,Otros,BAJA,BAJA,-8.039756397704055,-78.9936692992851,1.1305097732219291,0.9764517081294078,2.861527597645897,2.4496156916688077
31176,2025-06-25 19:37:00,2025,6,25,19,37,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.057160176841302,-79.01445911734085,1.9321256304583079,3.7475020913717767,0.2863943960905227,5.379521454052173
29734,2025-02-10 22:03:00,2025,2,10,22,3,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.026686012610591,-78.98114034660153,3.0820893729859407,1.391128158591325,4.865008562058211,0.6393016380430977
25355,2024-02-27 20:56:00,2024,2,27,20,56,1,Otros,BAJA,BAJA,-8.038063934699263,-78.99274321633283,1.3080418309914112,0.7859823685822883,3.0674525481496504,2.2359378587262797
33651,2026-04-17 08:46:00,2026,4,17,8,46,4,Otros,BAJA,BAJA,-8.025384898747093,-78.99321600342769,2.3334472726388698,0.6248235721077063,4.174889322599026,1.327722365811334
14192,2021-05-30 21:37:00,2021,5,30,21,37,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.048322362758942,-79.00471770500619,0.5164944418666119,2.318309225812073,1.3419513772674594,3.9352999502878143
18582,2022-07-14 20:51:00,2022,7,14,20,51,3,Otros,BAJA,BAJA,-8.051678949337331,-79.0084597591146,1.0442321282610194,2.860857975515466,0.8037086679209013,4.486041307879971
20436,2023-01-26 12:06:00,2023,1,26,12,6,3,Estafa,BAJA,BAJA,-8.043061296603211,-78.99994632516795,0.35204250722263564,1.5439010315225015,2.126139878741297,3.149945282981565
17601,2022-04-26 09:51:00,2022,4,26,9,51,1,Robo,ALTA,ALTA,-8.03278311763407,-78.97555009584495,3.269549862011085,1.9315104965697454,4.895686654536129,1.490310523514883
7702,2019-10-16 20:55:00,2019,10,16,20,55,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.02638779026018,-78.99040917016731,2.3993934284007974,0.5868515569203819,4.243469469808231,1.102819833830821
31482,2025-07-31 00:29:00,2025,7,31,0,29,3,Robo,ALTA,ALTA,-8.025492078453505,-78.98186125999486,3.1068180876489473,1.3708520755590299,4.906874569531511,0.49972987638574273
17110,2022-03-04 07:50:00,2022,3,4,7,50,4,Otros,BAJA,BAJA,-8.058040962995639,-78.99609230588892,1.736667226838146,3.026032115569613,1.7513962396854303,4.401327230317037
27040,2024-06-30 21:39:00,2024,6,30,21,39,6,Extorsión,ALTA,ALTA,-8.047123738470543,-79.01070781199134,0.916965988704949,2.6487018078799047,1.2177243183546442,4.292887450674775
31717,2025-08-16 02:28:00,2025,8,16,2,28,5,Otros,BAJA,BAJA,-8.054051420169309,-79.01510235568232,1.7391486239014056,3.534389449389145,0.556273333365802,5.1759297115362095
9171,2020-02-03 08:27:00,2020,2,3,8,27,0,Otros,BAJA,BAJA,-8.023638228393681,-78.98891661680254,2.7442163964986785,0.9339350712920321,4.588927604327492,0.8161138074938692
809,2018-03-27 08:26:00,2018,3,27,8,26,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.027800487872717,-78.99949624093371,1.8421499887566768,0.7988614080621587,3.6292734904050574,2.069539948931216
28224,2024-09-26 20:03:00,2024,9,26,20,3,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.031817174805367,-78.98127461171713,2.7489791242366213,1.2942092526461146,4.463198487930893,1.205463785135166
26052,2024-03-28 08:12:00,2024,3,28,8,12,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.036013636077827,-78.98837307149061,1.8390706237185077,0.7552001555825713,3.56984703971258,1.8109179612108237
21439,2023-04-03 12:31:00,2023,4,3,12,31,0,Estafa,MEDIA,BAJA,-8.038498123675977,-78.99502590172138,1.0700894188632846,0.8630757417538933,2.862692764379143,2.4171732995505617
27707,2024-07-08 06:41:00,2024,7,8,6,41,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.018366087509795,-78.99091640855353,3.145579583440594,1.4234361912035132,4.981077305377574,1.0245175325419684
29318,2025-01-20 13:52:00,2025,1,20,13,52,0,Robo,ALTA,ALTA,-8.017773762384216,-78.982664802636,3.6766105815988372,1.8595441589683401,5.51719437838123,0.36613316774096544
4907,2019-03-29 18:14:00,2019,3,29,18,14,4,Robo,ALTA,ALTA,-8.04763011011942,-78.99589469947976,0.8802957549008952,1.876448434992929,2.1151169726400205,3.3329815137674834
3723,2018-12-30 10:35:00,2018,12,30,10,35,6,Robo,ALTA,ALTA,-8.068692282189755,-79.01300354406558,2.958316279784379,4.734610571002694,1.19405016279254,6.306769520922206
19562,2022-10-23 17:07:00,2022,10,23,17,7,6,Otros,BAJA,BAJA,-8.03772730730474,-79.00832707103417,0.9113176600359479,1.84592510036452,2.2902053885985487,3.4441618324415013
13123,2021-02-20 13:39:00,2021,2,20,13,39,5,Robo,ALTA,ALTA,-8.061761368525305,-79.00740931569702,2.0337632284790157,3.7705117881636823,0.6560311218625616,5.326327795853132
12735,2021-01-10 17:02:00,2021,1,10,17,2,6,Otros,BAJA,BAJA,-8.034855408271056,-79.00373261693859,1.0200265695542798,1.2570626600890697,2.7297903016284844,2.845954223730074
3963,2019-01-30 14:17:00,2019,1,30,14,17,2,Otros,BAJA,BAJA,-8.061755709733657,-79.008880856959,2.0778015275962525,3.840934057019968,0.5406767140489481,5.412656021537741
30952,2025-06-05 22:53:00,2025,6,5,22,53,3,Otros,BAJA,BAJA,-8.048586755364832,-78.99656008972154,0.8734163007520747,1.9944547738010598,1.9963167336292902,3.46115270083051
2672,2018-09-30 08:24:00,2018,9,30,8,24,6,Robo,ALTA,ALTA,-8.03452477473978,-79.00627876368718,1.1137265512651753,1.5136667615980754,2.6852537369945897,3.0672102690343404
31452,2025-07-30 01:50:00,2025,7,30,1,50,2,Otros,BAJA,BAJA,-8.045419727561043,-79.01049609707076,0.8402879097370827,2.506345477180765,1.4086277873245776,4.149362535306983
25812,2024-03-08 16:07:00,2024,3,8,16,7,4,Otros,BAJA,BAJA,-8.041478840402958,-78.99691618030329,0.7261341177052086,1.2424152560534183,2.476450620826446,2.807605500950914
